dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
train,1,0,22406,22406,53560,28,8,1373,9.5,5,11,5,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,28,8,1373,9.5,5,11,5,-51.0,9,-51.0,153.0,204.0,0.75,153.0,0.3333333333333333,-5.666666666666667,34.0,4
train,1,0,22406,22406,53560,29,6,1352,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,29,6,1352,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,30,6,2174,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,30,6,2174,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,31,6,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,31,6,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,32,6,1352,9.25,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,32,6,1352,9.25,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,33,8,1352,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,33,8,1352,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,34,8,1386,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,34,8,1386,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,35,6,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,35,6,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,36,6,2174,9.5,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,36,6,2174,9.5,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.3333333333333335,29.0,4
train,1,0,22406,22406,53560,37,6,1386,9.0,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,37,6,1386,9.0,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.3333333333333335,29.0,4
train,1,0,22406,22406,53560,38,6,1352,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,38,6,1352,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,39,8,1215,9.5,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,39,8,1215,9.5,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,40,8,1473,9.25,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,40,8,1473,9.25,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,41,8,1460,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,41,8,1460,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,42,6,1386,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,42,6,1386,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,43,8,1386,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,43,8,1386,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,44,5,1239,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,44,5,1239,9.25,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4
train,1,0,22406,22406,53560,45,6,1293,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,45,6,1293,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,46,8,1396,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,46,8,1396,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,47,8,1460,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,47,8,1460,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,48,8,3885,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,48,8,3885,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,49,5,1386,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,49,5,1386,9.75,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4
train,1,0,22406,22406,53560,50,7,3647,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,50,7,3647,9.75,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.3333333333333335,29.0,4
train,1,0,22406,22406,53560,51,8,1239,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,51,8,1239,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,52,6,3885,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,52,6,3885,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,53,7,3885,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,53,7,3885,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,54,6,1473,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,54,6,1473,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,55,6,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,55,6,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,56,7,4000,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,56,7,4000,9.75,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.3333333333333335,29.0,4
train,1,0,22406,22406,53560,57,8,1336,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,57,8,1336,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,58,7,1202,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,58,7,1202,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,59,8,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,59,8,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,60,5,1396,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,60,5,1396,9.75,5,11,3,-15.0,10,-15.0,153.0,168.0,0.9107142857142857,117.0,0.3,-1.5,24.0,4
train,1,0,22406,22406,53560,61,7,1336,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,61,7,1336,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,62,8,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,62,8,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,63,5,1202,9.0,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,63,5,1202,9.0,5,11,4,-50.0,10,-50.0,153.0,203.0,0.7536945812807881,152.0,0.3,-5.0,29.0,4
train,1,0,22406,22406,53560,64,7,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,64,7,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,65,7,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,65,7,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,66,7,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,66,7,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,67,5,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,67,5,3647,9.75,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4
train,1,0,22406,22406,53560,68,8,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,68,8,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,69,8,3647,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,69,8,3647,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,70,6,3647,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,70,6,3647,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,71,7,3647,9.5,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,71,7,3647,9.5,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,72,7,1336,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,72,7,1336,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,73,8,3537,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,73,8,3537,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,74,7,3647,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,74,7,3647,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,75,7,3282,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,75,7,3282,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,76,7,3647,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,76,7,3647,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,77,7,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,77,7,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,78,6,3314,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,78,6,3314,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,79,5,3902,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,79,5,3902,9.0,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4
train,1,0,22406,22406,53560,80,7,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,80,7,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,81,5,3321,9.5,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,81,5,3321,9.5,5,11,3,-15.0,10,-15.0,153.0,168.0,0.9107142857142857,117.0,0.3,-1.5,24.0,4
train,1,0,22406,22406,53560,82,7,4000,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,82,7,4000,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,83,6,1469,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,83,6,1469,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4
train,1,0,22406,22406,53560,84,7,3938,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,84,7,3938,9.75,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.3333333333333335,29.0,4
train,1,0,22406,22406,53560,85,6,3413,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,85,6,3413,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,86,6,3537,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,86,6,3537,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4
train,1,0,22406,22406,53560,87,5,3537,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,87,5,3537,9.75,5,11,4,-50.0,10,-50.0,153.0,203.0,0.7536945812807881,152.0,0.3,-5.0,29.0,4
