generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,22406,22406,53560,16.0,-1183.93,-1000.0,-11568.0,1667.0057367518675,11584.0,0
1,1,0,22406,22406,53560,47.0,-543.95,-172.5,-9935.0,1148.1357781863237,9982.0,0
2,1,0,22406,22406,53560,32.0,-240.98,-110.0,-1196.0,326.37287283291806,1228.0,1
3,1,0,22406,22406,53560,32.0,-207.33,-69.0,-1158.0,321.87518928110546,1190.0,2
4,1,0,22406,22406,53560,82.0,-183.55,-38.5,-1000.0,330.1581003278902,1082.0,0
5,1,0,22406,22406,53560,82.0,-112.74,-38.0,-1000.0,235.80944284174316,1082.0,1
6,1,0,22406,22406,53560,83.0,-106.53,-29.0,-1000.0,263.19384318579546,1083.0,0
7,1,0,22406,22406,53560,102.0,-132.31,-25.5,-1000.0,315.0303719524917,1102.0,0
8,1,0,22406,22406,53560,102.0,-100.39,-19.0,-1000.0,281.5467700709311,1102.0,1
9,1,0,22406,22406,53560,102.0,-44.98,-2.5,-1000.0,230.38461385915141,1102.0,2
10,1,0,22406,22406,53560,102.0,31.17,63.0,-603.0,84.86400945636555,705.0,3
11,1,0,22406,22406,53560,102.0,77.23,83.0,-38.0,25.472050438379583,140.0,4
12,1,0,22406,22406,53560,102.0,87.61,102.0,-38.0,27.02408017104207,140.0,5
13,1,0,22406,22406,53560,102.0,94.59,102.0,-38.0,27.282323059357527,140.0,6
14,1,0,22406,22406,53560,102.0,94.95,102.0,-48.0,27.707846316066277,150.0,7
15,1,0,22406,22406,53560,102.0,98.13,102.0,-48.0,20.715804243488726,150.0,8
16,1,0,22406,22406,53560,102.0,97.95,102.0,-38.0,20.480774429013206,140.0,9
17,1,0,22406,22406,53560,102.0,93.43,102.0,-38.0,28.477620133797146,140.0,10
18,1,0,22406,22406,53560,102.0,99.23,102.0,-38.0,16.129435416922902,140.0,11
19,1,0,22406,22406,53560,102.0,95.5,102.0,-48.0,28.61711714934602,150.0,12
20,1,0,22406,22406,53560,102.0,91.34,102.0,-58.0,35.10107195692537,160.0,13
21,1,0,22406,22406,53560,102.0,87.28,102.0,-58.0,40.43577773719854,160.0,14
22,1,0,22406,22406,53560,102.0,96.32,102.0,-48.0,23.416250939909403,150.0,15
23,1,0,22406,22406,53560,102.0,100.49,102.0,37.0,8.823173116197134,65.0,16
24,1,0,22406,22406,53560,102.0,97.95,102.0,-38.0,18.79413996355505,140.0,17
25,1,0,22406,22406,53560,102.0,96.11,102.0,-58.0,24.579245165978815,160.0,18
26,1,0,22406,22406,53560,102.0,94.1,102.0,-48.0,31.981528759866716,150.0,19
27,1,0,22406,22406,53560,102.0,96.22,102.0,-58.0,27.306927378016788,160.0,20
28,1,0,22406,22406,53560,102.0,89.52,102.0,-58.0,37.14141144927646,160.0,21
29,1,0,22406,22406,53560,102.0,98.9,102.0,-38.0,19.781380899801466,140.0,22
30,1,0,22406,22406,53560,102.0,94.15,102.0,-48.0,29.937434759845406,150.0,23
31,1,0,22406,22406,53560,102.0,95.54,102.0,-38.0,24.257215941911497,140.0,24
32,1,0,22406,22406,53560,102.0,98.21,102.0,-38.0,18.416777046152152,140.0,25
33,1,0,22406,22406,53560,102.0,93.88,102.0,-48.0,30.251564781299688,150.0,26
34,1,0,22406,22406,53560,102.0,96.14,102.0,-58.0,21.112981310037192,160.0,27
35,1,0,22406,22406,53560,102.0,95.58,102.0,-58.0,28.47511052115372,160.0,28
36,1,0,22406,22406,53560,102.0,96.46,102.0,-38.0,20.109508279227597,140.0,29
37,1,0,22406,22406,53560,102.0,97.01,102.0,-38.0,20.015395589547076,140.0,30
38,1,0,22406,22406,53560,102.0,90.23,102.0,-58.0,36.296994616384126,160.0,31
39,1,0,22406,22406,53560,102.0,95.69,102.0,-58.0,25.767685894616854,160.0,32
40,1,0,22406,22406,53560,102.0,98.53,102.0,26.0,13.78438217401099,76.0,33
41,1,0,22406,22406,53560,102.0,91.74,102.0,-38.0,32.73697443181784,140.0,34
42,1,0,22406,22406,53560,102.0,99.68,102.0,30.0,11.212258803414567,72.0,35
43,1,0,22406,22406,53560,102.0,94.12,102.0,-48.0,29.07575615456279,150.0,36
44,1,0,22406,22406,53560,102.0,97.75,102.0,-38.0,21.466146709306134,140.0,37
45,1,0,22406,22406,53560,102.0,94.5,102.0,-58.0,29.589275971629526,160.0,38
46,1,0,22406,22406,53560,102.0,96.79,102.0,-38.0,20.206157177424604,140.0,39
47,1,0,22406,22406,53560,102.0,96.35,102.0,-48.0,25.76011128340352,150.0,40
48,1,0,22406,22406,53560,102.0,87.96,102.0,-48.0,39.78703915659577,150.0,41
49,1,0,22406,22406,53560,102.0,95.29,102.0,-48.0,25.072539205717124,150.0,42
50,1,0,22406,22406,53560,102.0,98.38,102.0,-38.0,16.73246406048295,140.0,43
51,1,0,22406,22406,53560,102.0,93.0,102.0,-38.0,30.666337284133597,140.0,44
52,1,0,22406,22406,53560,102.0,97.41,102.0,-48.0,22.200689314987635,150.0,45
53,1,0,22406,22406,53560,102.0,92.39,102.0,-48.0,33.39687731123097,150.0,46
54,1,0,22406,22406,53560,102.0,93.19,102.0,-48.0,25.479916829066802,150.0,47
55,1,0,22406,22406,53560,102.0,92.66,102.0,-38.0,30.431316936752022,140.0,48
56,1,0,22406,22406,53560,102.0,93.3,102.0,-38.0,27.824304469149254,140.0,49
57,1,0,22406,22406,53560,102.0,93.34,102.0,-48.0,30.36419342620914,150.0,50
58,1,0,22406,22406,53560,102.0,95.75,102.0,-38.0,25.7738317686836,140.0,51
59,1,0,22406,22406,53560,102.0,95.09,102.0,-48.0,28.795375259989864,150.0,52
60,1,0,22406,22406,53560,102.0,98.46,102.0,-38.0,17.810687972692296,140.0,53
61,1,0,22406,22406,53560,102.0,95.64,102.0,-38.0,24.460035431972155,140.0,54
62,1,0,22406,22406,53560,102.0,94.75,102.0,-38.0,26.361655272134726,140.0,55
63,1,0,22406,22406,53560,102.0,95.03,102.0,-189.0,34.45255997584053,291.0,56
64,1,0,22406,22406,53560,102.0,93.7,102.0,-58.0,30.56257036099397,160.0,57
65,1,0,22406,22406,53560,102.0,98.69,102.0,-38.0,17.028019096284638,140.0,58
66,1,0,22406,22406,53560,102.0,94.88,102.0,-58.0,24.267565750910155,160.0,59
67,1,0,22406,22406,53560,102.0,95.48,102.0,-58.0,23.71909685370747,160.0,60
68,1,0,22406,22406,53560,102.0,97.18,102.0,-58.0,23.666615450222004,160.0,61
69,1,0,22406,22406,53560,102.0,94.01,102.0,-38.0,24.964821714410924,140.0,62
70,1,0,22406,22406,53560,102.0,95.37,102.0,-233.0,37.23787986673915,335.0,63
71,1,0,22406,22406,53560,102.0,94.19,102.0,-43.0,27.778959772831776,145.0,64
72,1,0,22406,22406,53560,102.0,94.14,102.0,-48.0,27.15426190110752,150.0,65
73,1,0,22406,22406,53560,102.0,89.79,102.0,-348.0,57.55038109027918,450.0,66
74,1,0,22406,22406,53560,102.0,94.53,102.0,-38.0,25.51230837826869,140.0,67
75,1,0,22406,22406,53560,102.0,97.79,102.0,-38.0,18.863836922385207,140.0,68
76,1,0,22406,22406,53560,102.0,96.68,102.0,-58.0,26.042653435850156,160.0,69
77,1,0,22406,22406,53560,102.0,96.54,102.0,-38.0,22.93751723639019,140.0,70
78,1,0,22406,22406,53560,102.0,95.65,102.0,-58.0,24.627477058412342,160.0,71
