generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
59,3,53560,86986,86986,125287,222.0,209.38,222.0,-38.0,49.29928800682418,260.0,59,rolling,net_profit_fitness,1_day,rep_1
60,3,53560,86986,86986,125287,222.0,210.92,222.0,-46.0,45.76282289802455,268.0,60,rolling,net_profit_fitness,1_day,rep_1
61,3,53560,86986,86986,125287,222.0,211.77,222.0,-23.0,42.25245315931133,245.0,61,rolling,net_profit_fitness,1_day,rep_1
62,3,53560,86986,86986,125287,222.0,206.8,222.0,-38.0,54.964451321657975,260.0,62,rolling,net_profit_fitness,1_day,rep_1
63,3,53560,86986,86986,125287,222.0,211.73,222.0,-23.0,46.059657187196045,245.0,63,rolling,net_profit_fitness,1_day,rep_1
64,3,53560,86986,86986,125287,222.0,214.67,222.0,-23.0,37.60159436765812,245.0,64,rolling,net_profit_fitness,1_day,rep_1
65,3,53560,86986,86986,125287,222.0,216.91,222.0,-56.0,31.18083294965584,278.0,65,rolling,net_profit_fitness,1_day,rep_1
66,3,53560,86986,86986,125287,222.0,218.77,222.0,82.0,19.08611796541924,140.0,66,rolling,net_profit_fitness,1_day,rep_1
67,3,53560,86986,86986,125287,222.0,203.37,222.0,-86.0,59.72270180685994,308.0,67,rolling,net_profit_fitness,1_day,rep_1
68,3,53560,86986,86986,125287,222.0,213.18,222.0,-38.0,39.560816243072914,260.0,68,rolling,net_profit_fitness,1_day,rep_1
69,3,53560,86986,86986,125287,222.0,211.73,222.0,-36.0,46.38744496633815,258.0,69,rolling,net_profit_fitness,1_day,rep_1
70,3,53560,86986,86986,125287,222.0,210.14,222.0,-56.0,53.49332442067662,278.0,70,rolling,net_profit_fitness,1_day,rep_1
71,3,53560,86986,86986,125287,222.0,214.55,222.0,-33.0,42.58381515471944,255.0,71,rolling,net_profit_fitness,1_day,rep_1
72,3,53560,86986,86986,125287,222.0,215.8,222.0,-28.0,36.67437935412269,250.0,72,rolling,net_profit_fitness,1_day,rep_1
73,3,53560,86986,86986,125287,222.0,209.65,222.0,-33.0,47.99565952597519,255.0,73,rolling,net_profit_fitness,1_day,rep_1
74,3,53560,86986,86986,125287,222.0,201.94,222.0,-46.0,65.56095475112292,268.0,74,rolling,net_profit_fitness,1_day,rep_1
75,3,53560,86986,86986,125287,222.0,212.93,222.0,-46.0,45.40819465046085,268.0,75,rolling,net_profit_fitness,1_day,rep_1
76,3,53560,86986,86986,125287,222.0,215.17,222.0,-33.0,34.32054925274508,255.0,76,rolling,net_profit_fitness,1_day,rep_1
77,3,53560,86986,86986,125287,222.0,217.82,222.0,-18.0,27.833335147885983,240.0,77,rolling,net_profit_fitness,1_day,rep_1
78,3,53560,86986,86986,125287,222.0,208.45,222.0,-18.0,49.45610746567673,240.0,78,rolling,net_profit_fitness,1_day,rep_1
79,3,53560,86986,86986,125287,222.0,207.22,222.0,-28.0,55.42190428654969,250.0,79,rolling,net_profit_fitness,1_day,rep_1
80,3,53560,86986,86986,125287,222.0,209.53,222.0,-23.0,47.45257174965932,245.0,80,rolling,net_profit_fitness,1_day,rep_1
81,3,53560,86986,86986,125287,222.0,209.21,222.0,-46.0,52.4872846554768,268.0,81,rolling,net_profit_fitness,1_day,rep_1
82,3,53560,86986,86986,125287,222.0,198.41,222.0,-66.0,67.21247704635704,288.0,82,rolling,net_profit_fitness,1_day,rep_1
83,3,53560,86986,86986,125287,222.0,212.24,222.0,-23.0,41.93287565390741,245.0,83,rolling,net_profit_fitness,1_day,rep_1
84,3,53560,86986,86986,125287,222.0,212.93,222.0,-23.0,41.06615874341541,245.0,84,rolling,net_profit_fitness,1_day,rep_1
85,3,53560,86986,86986,125287,222.0,210.76,222.0,-33.0,50.192783899237504,255.0,85,rolling,net_profit_fitness,1_day,rep_1
86,3,53560,86986,86986,125287,222.0,200.81,222.0,-195.0,69.0780110900829,417.0,86,rolling,net_profit_fitness,1_day,rep_1
87,3,53560,86986,86986,125287,222.0,206.18,222.0,-38.0,57.93332635910269,260.0,87,rolling,net_profit_fitness,1_day,rep_1
88,3,53560,86986,86986,125287,222.0,213.88,222.0,-23.0,36.82123893031896,245.0,88,rolling,net_profit_fitness,1_day,rep_1
89,3,53560,86986,86986,125287,222.0,211.58,222.0,-33.0,43.31355725894887,255.0,89,rolling,net_profit_fitness,1_day,rep_1
90,3,53560,86986,86986,125287,222.0,206.51,222.0,-28.0,53.10719006277433,250.0,90,rolling,net_profit_fitness,1_day,rep_1
91,3,53560,86986,86986,125287,222.0,208.72,222.0,-56.0,51.59419746561829,278.0,91,rolling,net_profit_fitness,1_day,rep_1
92,3,53560,86986,86986,125287,222.0,209.99,222.0,-334.0,66.72626048553776,556.0,92,rolling,net_profit_fitness,1_day,rep_1
93,3,53560,86986,86986,125287,222.0,209.7,222.0,-28.0,48.83728911478204,250.0,93,rolling,net_profit_fitness,1_day,rep_1
94,3,53560,86986,86986,125287,222.0,209.19,222.0,-38.0,51.28504123568055,260.0,94,rolling,net_profit_fitness,1_day,rep_1
95,3,53560,86986,86986,125287,222.0,209.79,222.0,-33.0,46.0961434877631,255.0,95,rolling,net_profit_fitness,1_day,rep_1
96,3,53560,86986,86986,125287,222.0,216.72,222.0,-18.0,32.366924132171995,240.0,96,rolling,net_profit_fitness,1_day,rep_1
97,3,53560,86986,86986,125287,222.0,205.01,222.0,-314.0,72.28988990044307,536.0,97,rolling,net_profit_fitness,1_day,rep_1
98,3,53560,86986,86986,125287,222.0,216.56,222.0,63.0,26.92988276726406,159.0,98,rolling,net_profit_fitness,1_day,rep_1
99,3,53560,86986,86986,125287,222.0,218.12,222.0,72.0,22.42080563344068,150.0,99,rolling,net_profit_fitness,1_day,rep_1
100,3,53560,86986,86986,125287,222.0,206.93,222.0,-210.0,58.295529741814576,432.0,100,rolling,net_profit_fitness,1_day,rep_1
0,4,86986,125287,125287,130699,199.0,-2118.91,-881.0,-16837.0,3349.504730749478,17036.0,0,rolling,net_profit_fitness,1_day,rep_1
1,4,86986,125287,125287,130699,133.0,-227.99,-132.5,-1730.0,337.2629731089718,1863.0,1,rolling,net_profit_fitness,1_day,rep_1
2,4,86986,125287,125287,130699,197.0,-56.24,-19.0,-1000.0,195.83698229998245,1197.0,2,rolling,net_profit_fitness,1_day,rep_1
3,4,86986,125287,125287,130699,251.0,-1.52,22.0,-1000.0,176.0957315401673,1251.0,0,rolling,net_profit_fitness,1_day,rep_1
4,4,86986,125287,125287,130699,331.0,68.41,76.0,-1000.0,146.0601851182165,1331.0,0,rolling,net_profit_fitness,1_day,rep_1
5,4,86986,125287,125287,130699,347.0,118.93,108.0,-66.0,87.2433326444439,413.0,0,rolling,net_profit_fitness,1_day,rep_1
6,4,86986,125287,125287,130699,439.0,183.24,188.5,-168.0,101.5703090315653,607.0,0,rolling,net_profit_fitness,1_day,rep_1
7,4,86986,125287,125287,130699,383.0,238.88,242.0,49.0,74.89902697915537,334.0,1,rolling,net_profit_fitness,1_day,rep_1
8,4,86986,125287,125287,130699,383.0,271.47,277.5,46.0,78.00161290743684,337.0,2,rolling,net_profit_fitness,1_day,rep_1
9,4,86986,125287,125287,130699,426.0,307.07,328.0,85.0,70.21629713847337,341.0,3,rolling,net_profit_fitness,1_day,rep_1
10,4,86986,125287,125287,130699,439.0,339.2,345.0,118.0,52.497234174379095,321.0,4,rolling,net_profit_fitness,1_day,rep_1
11,4,86986,125287,125287,130699,426.0,343.37,364.0,78.0,63.88225516724128,348.0,5,rolling,net_profit_fitness,1_day,rep_1
12,4,86986,125287,125287,130699,432.0,359.94,383.0,189.0,45.35111505094044,243.0,6,rolling,net_profit_fitness,1_day,rep_1
13,4,86986,125287,125287,130699,426.0,369.19,383.0,252.0,33.734763114986336,174.0,7,rolling,net_profit_fitness,1_day,rep_1
14,4,86986,125287,125287,130699,426.0,365.18,383.0,189.0,43.3000758158293,237.0,8,rolling,net_profit_fitness,1_day,rep_1
15,4,86986,125287,125287,130699,426.0,359.77,383.0,189.0,54.257495874633385,237.0,9,rolling,net_profit_fitness,1_day,rep_1
16,4,86986,125287,125287,130699,422.0,348.54,383.0,150.0,55.846184861961376,272.0,10,rolling,net_profit_fitness,1_day,rep_1
17,4,86986,125287,125287,130699,422.0,353.52,383.0,185.0,55.583312661847046,237.0,11,rolling,net_profit_fitness,1_day,rep_1
18,4,86986,125287,125287,130699,422.0,371.2,397.0,89.0,55.2765316340936,333.0,12,rolling,net_profit_fitness,1_day,rep_1
19,4,86986,125287,125287,130699,447.0,388.74,397.0,79.0,49.98982118613971,368.0,0,rolling,net_profit_fitness,1_day,rep_1
20,4,86986,125287,125287,130699,447.0,408.56,422.0,200.0,32.315152651799295,247.0,1,rolling,net_profit_fitness,1_day,rep_1
21,4,86986,125287,125287,130699,422.0,407.08,422.0,89.0,52.83893575114029,333.0,2,rolling,net_profit_fitness,1_day,rep_1
22,4,86986,125287,125287,130699,422.0,414.54,422.0,251.0,28.12900296990293,171.0,3,rolling,net_profit_fitness,1_day,rep_1
23,4,86986,125287,125287,130699,447.0,411.25,422.0,251.0,35.09133105414377,196.0,4,rolling,net_profit_fitness,1_day,rep_1
24,4,86986,125287,125287,130699,447.0,413.34,422.0,196.0,39.81630040294776,251.0,5,rolling,net_profit_fitness,1_day,rep_1
25,4,86986,125287,125287,130699,447.0,412.06,422.0,181.0,48.596217169984776,266.0,6,rolling,net_profit_fitness,1_day,rep_1
26,4,86986,125287,125287,130699,447.0,427.22,422.0,311.0,22.168582737876157,136.0,7,rolling,net_profit_fitness,1_day,rep_1
27,4,86986,125287,125287,130699,447.0,430.75,447.0,99.0,48.64266219954029,348.0,8,rolling,net_profit_fitness,1_day,rep_1
28,4,86986,125287,125287,130699,447.0,434.16,447.0,215.0,44.5812661656137,232.0,9,rolling,net_profit_fitness,1_day,rep_1
29,4,86986,125287,125287,130699,447.0,431.81,447.0,196.0,46.90387656008442,251.0,10,rolling,net_profit_fitness,1_day,rep_1
30,4,86986,125287,125287,130699,447.0,436.12,447.0,215.0,41.75379496452261,232.0,11,rolling,net_profit_fitness,1_day,rep_1
31,4,86986,125287,125287,130699,447.0,440.1,447.0,99.0,38.928190818532016,348.0,12,rolling,net_profit_fitness,1_day,rep_1
32,4,86986,125287,125287,130699,447.0,428.25,447.0,99.0,62.34983981737664,348.0,13,rolling,net_profit_fitness,1_day,rep_1
33,4,86986,125287,125287,130699,447.0,423.48,447.0,99.0,69.69551092017507,348.0,14,rolling,net_profit_fitness,1_day,rep_1
34,4,86986,125287,125287,130699,447.0,442.93,447.0,276.0,22.120083200749512,171.0,15,rolling,net_profit_fitness,1_day,rep_1
35,4,86986,125287,125287,130699,447.0,428.91,447.0,207.0,50.107781810610994,240.0,16,rolling,net_profit_fitness,1_day,rep_1
36,4,86986,125287,125287,130699,447.0,430.5,447.0,196.0,51.76569200432724,251.0,17,rolling,net_profit_fitness,1_day,rep_1
37,4,86986,125287,125287,130699,447.0,434.36,447.0,207.0,46.7217250961434,240.0,18,rolling,net_profit_fitness,1_day,rep_1
38,4,86986,125287,125287,130699,447.0,435.07,447.0,215.0,39.68595278539812,232.0,19,rolling,net_profit_fitness,1_day,rep_1
39,4,86986,125287,125287,130699,447.0,433.41,447.0,99.0,52.483782006800666,348.0,20,rolling,net_profit_fitness,1_day,rep_1
40,4,86986,125287,125287,130699,447.0,430.99,447.0,207.0,49.09185268453412,240.0,21,rolling,net_profit_fitness,1_day,rep_1
41,4,86986,125287,125287,130699,447.0,431.59,447.0,99.0,52.4206172332138,348.0,22,rolling,net_profit_fitness,1_day,rep_1
42,4,86986,125287,125287,130699,447.0,433.23,447.0,196.0,48.52196316196315,251.0,23,rolling,net_profit_fitness,1_day,rep_1
43,4,86986,125287,125287,130699,447.0,433.36,447.0,207.0,48.31724288073524,240.0,24,rolling,net_profit_fitness,1_day,rep_1
44,4,86986,125287,125287,130699,447.0,432.59,447.0,196.0,52.112561738117336,251.0,25,rolling,net_profit_fitness,1_day,rep_1
45,4,86986,125287,125287,130699,447.0,431.41,447.0,276.0,42.58279991363706,171.0,26,rolling,net_profit_fitness,1_day,rep_1
46,4,86986,125287,125287,130699,447.0,430.01,447.0,99.0,59.15917494182944,348.0,27,rolling,net_profit_fitness,1_day,rep_1
47,4,86986,125287,125287,130699,447.0,429.87,447.0,196.0,51.496720499680585,251.0,28,rolling,net_profit_fitness,1_day,rep_1
48,4,86986,125287,125287,130699,447.0,428.58,447.0,196.0,51.696898291186606,251.0,29,rolling,net_profit_fitness,1_day,rep_1
49,4,86986,125287,125287,130699,447.0,431.66,447.0,196.0,45.86480352100292,251.0,30,rolling,net_profit_fitness,1_day,rep_1
50,4,86986,125287,125287,130699,447.0,427.59,447.0,196.0,58.84495893378797,251.0,31,rolling,net_profit_fitness,1_day,rep_1
51,4,86986,125287,125287,130699,447.0,432.53,447.0,196.0,48.935012563045845,251.0,32,rolling,net_profit_fitness,1_day,rep_1
52,4,86986,125287,125287,130699,447.0,436.76,447.0,297.0,32.752244120815526,150.0,33,rolling,net_profit_fitness,1_day,rep_1
53,4,86986,125287,125287,130699,447.0,436.02,447.0,196.0,41.42828292679563,251.0,34,rolling,net_profit_fitness,1_day,rep_1
54,4,86986,125287,125287,130699,447.0,432.77,447.0,276.0,41.75393406735478,171.0,35,rolling,net_profit_fitness,1_day,rep_1
55,4,86986,125287,125287,130699,447.0,437.87,447.0,207.0,32.152934735747095,240.0,36,rolling,net_profit_fitness,1_day,rep_1
56,4,86986,125287,125287,130699,447.0,438.68,447.0,295.0,27.506061774514983,152.0,37,rolling,net_profit_fitness,1_day,rep_1
57,4,86986,125287,125287,130699,447.0,431.4,447.0,207.0,50.65131346328104,240.0,38,rolling,net_profit_fitness,1_day,rep_1
58,4,86986,125287,125287,130699,447.0,435.33,447.0,196.0,40.53656660748703,251.0,39,rolling,net_profit_fitness,1_day,rep_1
59,4,86986,125287,125287,130699,447.0,437.35,447.0,276.0,33.63991586484632,171.0,40,rolling,net_profit_fitness,1_day,rep_1
60,4,86986,125287,125287,130699,447.0,429.34,447.0,207.0,47.481462624157786,240.0,41,rolling,net_profit_fitness,1_day,rep_1
61,4,86986,125287,125287,130699,447.0,434.34,447.0,196.0,44.92647641233711,251.0,42,rolling,net_profit_fitness,1_day,rep_1
62,4,86986,125287,125287,130699,447.0,431.32,447.0,196.0,49.72995357758021,251.0,43,rolling,net_profit_fitness,1_day,rep_1
63,4,86986,125287,125287,130699,447.0,439.62,447.0,207.0,34.10671902760925,240.0,44,rolling,net_profit_fitness,1_day,rep_1
64,4,86986,125287,125287,130699,447.0,431.05,447.0,196.0,54.59370130539074,251.0,45,rolling,net_profit_fitness,1_day,rep_1
65,4,86986,125287,125287,130699,447.0,437.46,447.0,207.0,39.59196429029048,240.0,46,rolling,net_profit_fitness,1_day,rep_1
66,4,86986,125287,125287,130699,447.0,433.0,447.0,207.0,45.04431039531962,240.0,47,rolling,net_profit_fitness,1_day,rep_1
67,4,86986,125287,125287,130699,447.0,432.85,447.0,196.0,50.28632663522607,251.0,48,rolling,net_profit_fitness,1_day,rep_1
68,4,86986,125287,125287,130699,447.0,443.5,447.0,207.0,24.76658713637869,240.0,49,rolling,net_profit_fitness,1_day,rep_1
69,4,86986,125287,125287,130699,447.0,436.31,447.0,196.0,38.90566030850015,251.0,50,rolling,net_profit_fitness,1_day,rep_1
70,4,86986,125287,125287,130699,447.0,435.23,447.0,207.0,42.81127364976604,240.0,51,rolling,net_profit_fitness,1_day,rep_1
71,4,86986,125287,125287,130699,447.0,434.65,447.0,196.0,41.9165537079025,251.0,52,rolling,net_profit_fitness,1_day,rep_1
72,4,86986,125287,125287,130699,447.0,436.61,447.0,99.0,47.35315312744349,348.0,53,rolling,net_profit_fitness,1_day,rep_1
73,4,86986,125287,125287,130699,447.0,439.02,447.0,207.0,32.117203294725826,240.0,54,rolling,net_profit_fitness,1_day,rep_1
74,4,86986,125287,125287,130699,447.0,443.2,447.0,207.0,25.811280910141253,240.0,55,rolling,net_profit_fitness,1_day,rep_1
75,4,86986,125287,125287,130699,447.0,436.04,447.0,196.0,39.48095564428321,251.0,56,rolling,net_profit_fitness,1_day,rep_1
76,4,86986,125287,125287,130699,447.0,433.35,447.0,207.0,46.24099693972653,240.0,57,rolling,net_profit_fitness,1_day,rep_1
77,4,86986,125287,125287,130699,447.0,437.39,447.0,295.0,28.921312612541,152.0,58,rolling,net_profit_fitness,1_day,rep_1
78,4,86986,125287,125287,130699,447.0,440.69,447.0,207.0,35.661057332908825,240.0,59,rolling,net_profit_fitness,1_day,rep_1
79,4,86986,125287,125287,130699,447.0,438.29,447.0,276.0,36.75012402920045,171.0,60,rolling,net_profit_fitness,1_day,rep_1
80,4,86986,125287,125287,130699,447.0,441.59,447.0,207.0,29.51701957251857,240.0,61,rolling,net_profit_fitness,1_day,rep_1
81,4,86986,125287,125287,130699,447.0,438.84,447.0,196.0,35.67805538932351,251.0,62,rolling,net_profit_fitness,1_day,rep_1
82,4,86986,125287,125287,130699,447.0,434.44,447.0,196.0,45.891025948721854,251.0,63,rolling,net_profit_fitness,1_day,rep_1
83,4,86986,125287,125287,130699,447.0,440.47,447.0,207.0,31.83780073364923,240.0,64,rolling,net_profit_fitness,1_day,rep_1
84,4,86986,125287,125287,130699,447.0,426.77,447.0,196.0,53.92191417487725,251.0,65,rolling,net_profit_fitness,1_day,rep_1
85,4,86986,125287,125287,130699,447.0,429.89,447.0,207.0,47.56917238733676,240.0,66,rolling,net_profit_fitness,1_day,rep_1
86,4,86986,125287,125287,130699,447.0,429.31,447.0,295.0,43.1185106374972,152.0,67,rolling,net_profit_fitness,1_day,rep_1
87,4,86986,125287,125287,130699,447.0,428.7,447.0,99.0,57.714991137660256,348.0,68,rolling,net_profit_fitness,1_day,rep_1
88,4,86986,125287,125287,130699,447.0,437.61,447.0,196.0,41.40875206372135,251.0,69,rolling,net_profit_fitness,1_day,rep_1
89,4,86986,125287,125287,130699,447.0,437.53,447.0,295.0,30.309999350149457,152.0,70,rolling,net_profit_fitness,1_day,rep_1
90,4,86986,125287,125287,130699,447.0,438.32,447.0,276.0,31.09024986010303,171.0,71,rolling,net_profit_fitness,1_day,rep_1
91,4,86986,125287,125287,130699,447.0,437.15,447.0,196.0,38.55662895487151,251.0,72,rolling,net_profit_fitness,1_day,rep_1
92,4,86986,125287,125287,130699,447.0,432.93,447.0,99.0,52.38922994415373,348.0,73,rolling,net_profit_fitness,1_day,rep_1
93,4,86986,125287,125287,130699,447.0,435.87,447.0,207.0,40.26369018700034,240.0,74,rolling,net_profit_fitness,1_day,rep_1
94,4,86986,125287,125287,130699,447.0,432.87,447.0,196.0,44.75176312761658,251.0,75,rolling,net_profit_fitness,1_day,rep_1
95,4,86986,125287,125287,130699,447.0,432.56,447.0,215.0,45.73536526981759,232.0,76,rolling,net_profit_fitness,1_day,rep_1
96,4,86986,125287,125287,130699,447.0,433.07,447.0,207.0,45.72806202503728,240.0,77,rolling,net_profit_fitness,1_day,rep_1
97,4,86986,125287,125287,130699,447.0,439.41,447.0,276.0,32.333519212211726,171.0,78,rolling,net_profit_fitness,1_day,rep_1
98,4,86986,125287,125287,130699,447.0,432.64,447.0,196.0,50.77073045276255,251.0,79,rolling,net_profit_fitness,1_day,rep_1
99,4,86986,125287,125287,130699,447.0,429.65,447.0,207.0,51.59503832538532,240.0,80,rolling,net_profit_fitness,1_day,rep_1
100,4,86986,125287,125287,130699,447.0,435.7,447.0,276.0,37.71008492499725,171.0,81,rolling,net_profit_fitness,1_day,rep_1
0,1,0,22406,22406,53560,21.0,-1194.78,-1000.0,-10920.0,1816.6465863777632,10941.0,0,rolling,net_profit_fitness,1_day,rep_2
1,1,0,22406,22406,53560,32.0,-463.64,-181.5,-5230.0,733.7305745023823,5262.0,0,rolling,net_profit_fitness,1_day,rep_2
2,1,0,22406,22406,53560,81.0,-242.09,-80.5,-2191.0,405.8530632998832,2272.0,0,rolling,net_profit_fitness,1_day,rep_2
3,1,0,22406,22406,53560,32.0,-272.8,-92.5,-1189.0,358.5459411556515,1221.0,1,rolling,net_profit_fitness,1_day,rep_2
4,1,0,22406,22406,53560,141.0,-205.14,-57.5,-1000.0,334.8192643770364,1141.0,0,rolling,net_profit_fitness,1_day,rep_2
5,1,0,22406,22406,53560,141.0,-185.57,-38.5,-1000.0,335.33602188813177,1141.0,1,rolling,net_profit_fitness,1_day,rep_2
6,1,0,22406,22406,53560,141.0,-166.47,-38.0,-1039.0,320.0848200402544,1180.0,2,rolling,net_profit_fitness,1_day,rep_2
7,1,0,22406,22406,53560,141.0,-108.58,-19.0,-1099.0,245.3568080007629,1240.0,3,rolling,net_profit_fitness,1_day,rep_2
8,1,0,22406,22406,53560,141.0,-87.95,-19.0,-1000.0,237.9346899186133,1141.0,4,rolling,net_profit_fitness,1_day,rep_2
9,1,0,22406,22406,53560,141.0,-74.19,-19.0,-1000.0,229.1165155041593,1141.0,5,rolling,net_profit_fitness,1_day,rep_2
10,1,0,22406,22406,53560,146.0,-99.77,-0.5,-1000.0,309.0247564532817,1146.0,0,rolling,net_profit_fitness,1_day,rep_2
11,1,0,22406,22406,53560,146.0,-84.44,22.0,-1000.0,310.32567838750737,1146.0,1,rolling,net_profit_fitness,1_day,rep_2
12,1,0,22406,22406,53560,146.0,-88.74,32.0,-1000.0,338.4513637977629,1146.0,2,rolling,net_profit_fitness,1_day,rep_2
13,1,0,22406,22406,53560,146.0,-39.05,42.0,-1000.0,322.01579028351887,1146.0,3,rolling,net_profit_fitness,1_day,rep_2
14,1,0,22406,22406,53560,146.0,11.85,141.0,-1000.0,295.0751102805364,1146.0,4,rolling,net_profit_fitness,1_day,rep_2
15,1,0,22406,22406,53560,146.0,112.38,146.0,-1000.0,164.0848991876283,1146.0,5,rolling,net_profit_fitness,1_day,rep_2
16,1,0,22406,22406,53560,146.0,133.1,146.0,-1000.0,115.0762154119406,1146.0,6,rolling,net_profit_fitness,1_day,rep_2
17,1,0,22406,22406,53560,146.0,100.06,146.0,-1000.0,225.6811382495581,1146.0,7,rolling,net_profit_fitness,1_day,rep_2
18,1,0,22406,22406,53560,146.0,130.82,146.0,-1000.0,116.18518655903418,1146.0,8,rolling,net_profit_fitness,1_day,rep_2
19,1,0,22406,22406,53560,146.0,122.92,146.0,-1000.0,123.41460712786494,1146.0,9,rolling,net_profit_fitness,1_day,rep_2
20,1,0,22406,22406,53560,146.0,128.15,146.0,-1000.0,120.21927566918812,1146.0,10,rolling,net_profit_fitness,1_day,rep_2
21,1,0,22406,22406,53560,146.0,134.57,146.0,-474.0,68.97902696918942,620.0,11,rolling,net_profit_fitness,1_day,rep_2
22,1,0,22406,22406,53560,146.0,128.24,146.0,-1000.0,117.15500566998983,1146.0,12,rolling,net_profit_fitness,1_day,rep_2
23,1,0,22406,22406,53560,146.0,135.83,146.0,-350.0,55.16477704353228,496.0,13,rolling,net_profit_fitness,1_day,rep_2
24,1,0,22406,22406,53560,146.0,111.48,146.0,-1000.0,168.57168723535318,1146.0,14,rolling,net_profit_fitness,1_day,rep_2
25,1,0,22406,22406,53560,146.0,128.24,146.0,-1000.0,121.06264510741552,1146.0,15,rolling,net_profit_fitness,1_day,rep_2
26,1,0,22406,22406,53560,146.0,125.49,146.0,-1000.0,119.4877530599397,1146.0,16,rolling,net_profit_fitness,1_day,rep_2
27,1,0,22406,22406,53560,146.0,136.93,146.0,-109.0,41.980816927484746,255.0,17,rolling,net_profit_fitness,1_day,rep_2
28,1,0,22406,22406,53560,146.0,130.07,146.0,-410.0,78.79615113914787,556.0,18,rolling,net_profit_fitness,1_day,rep_2
29,1,0,22406,22406,53560,146.0,129.34,146.0,-1000.0,119.79614165554564,1146.0,19,rolling,net_profit_fitness,1_day,rep_2
30,1,0,22406,22406,53560,146.0,117.87,146.0,-1000.0,162.46371187673782,1146.0,20,rolling,net_profit_fitness,1_day,rep_2
31,1,0,22406,22406,53560,146.0,129.46,146.0,-1000.0,118.19863609939658,1146.0,21,rolling,net_profit_fitness,1_day,rep_2
32,1,0,22406,22406,53560,146.0,111.93,146.0,-1000.0,168.1799934653947,1146.0,22,rolling,net_profit_fitness,1_day,rep_2
33,1,0,22406,22406,53560,146.0,137.45,146.0,-109.0,36.20016602450906,255.0,23,rolling,net_profit_fitness,1_day,rep_2
34,1,0,22406,22406,53560,146.0,123.03,146.0,-1000.0,161.24186331362114,1146.0,24,rolling,net_profit_fitness,1_day,rep_2
35,1,0,22406,22406,53560,146.0,132.06,146.0,-1000.0,115.62066328203528,1146.0,25,rolling,net_profit_fitness,1_day,rep_2
36,1,0,22406,22406,53560,146.0,134.75,146.0,-109.0,44.02349579279435,255.0,26,rolling,net_profit_fitness,1_day,rep_2
37,1,0,22406,22406,53560,146.0,122.62,146.0,-1000.0,127.38225143165738,1146.0,27,rolling,net_profit_fitness,1_day,rep_2
38,1,0,22406,22406,53560,146.0,119.26,146.0,-1000.0,162.0626902021423,1146.0,28,rolling,net_profit_fitness,1_day,rep_2
39,1,0,22406,22406,53560,146.0,125.74,146.0,-1000.0,119.52850300368958,1146.0,29,rolling,net_profit_fitness,1_day,rep_2
40,1,0,22406,22406,53560,146.0,122.02,146.0,-1000.0,124.57304700618045,1146.0,30,rolling,net_profit_fitness,1_day,rep_2
41,1,0,22406,22406,53560,146.0,127.03,146.0,-1000.0,119.09078575828296,1146.0,31,rolling,net_profit_fitness,1_day,rep_2
42,1,0,22406,22406,53560,146.0,114.94,146.0,-1000.0,166.5057295704805,1146.0,32,rolling,net_profit_fitness,1_day,rep_2
43,1,0,22406,22406,53560,146.0,125.54,146.0,-1000.0,119.66176405927575,1146.0,33,rolling,net_profit_fitness,1_day,rep_2
44,1,0,22406,22406,53560,146.0,93.79,146.0,-1000.0,226.84659948293185,1146.0,34,rolling,net_profit_fitness,1_day,rep_2
45,1,0,22406,22406,53560,146.0,133.16,146.0,-226.0,55.144020802830745,372.0,35,rolling,net_profit_fitness,1_day,rep_2
46,1,0,22406,22406,53560,146.0,104.61,146.0,-1000.0,179.3228506004596,1146.0,36,rolling,net_profit_fitness,1_day,rep_2
47,1,0,22406,22406,53560,146.0,108.01,146.0,-1000.0,174.56210697605363,1146.0,37,rolling,net_profit_fitness,1_day,rep_2
48,1,0,22406,22406,53560,146.0,131.84,146.0,-1000.0,117.24813711341284,1146.0,38,rolling,net_profit_fitness,1_day,rep_2
49,1,0,22406,22406,53560,146.0,112.97,146.0,-1000.0,167.96791751144417,1146.0,39,rolling,net_profit_fitness,1_day,rep_2
50,1,0,22406,22406,53560,146.0,84.05,146.0,-1000.0,231.6315593629877,1146.0,40,rolling,net_profit_fitness,1_day,rep_2
51,1,0,22406,22406,53560,146.0,107.75,146.0,-1000.0,196.97804702580692,1146.0,41,rolling,net_profit_fitness,1_day,rep_2
52,1,0,22406,22406,53560,146.0,96.7,146.0,-1000.0,204.0308206070244,1146.0,42,rolling,net_profit_fitness,1_day,rep_2
53,1,0,22406,22406,53560,146.0,145.95,146.0,141.0,0.5,5.0,43,rolling,net_profit_fitness,1_day,rep_2
54,1,0,22406,22406,53560,146.0,135.89,146.0,-114.0,43.277095208631664,260.0,44,rolling,net_profit_fitness,1_day,rep_2
55,1,0,22406,22406,53560,146.0,121.59,146.0,-1000.0,161.55301190805963,1146.0,45,rolling,net_profit_fitness,1_day,rep_2
56,1,0,22406,22406,53560,146.0,115.5,146.0,-1000.0,164.90214423019845,1146.0,46,rolling,net_profit_fitness,1_day,rep_2
57,1,0,22406,22406,53560,146.0,129.58,146.0,-1000.0,120.10577661277402,1146.0,47,rolling,net_profit_fitness,1_day,rep_2
