dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,1,0,22406,22406,53560,0,9,3629,6.0,8,4,15,16.0,1,16.0,16.0,0.0,inf,0.0,1.0,16.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,0,9,3629,6.0,8,4,15,-356.0,9,-356.0,64.0,420.0,0.1523809523809524,356.0,0.4444444444444444,-39.55555555555556,84.0,3,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,1,5,2379,9.5,5,28,16,47.0,2,47.0,136.0,89.0,1.5280898876404494,89.0,0.5,23.5,89.0,1,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,1,5,2379,9.5,5,28,16,-487.0,8,-487.0,136.0,623.0,0.218298555377207,623.0,0.125,-60.875,89.0,7,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,2,9,3973,7.75,6,4,14,32.0,2,32.0,32.0,0.0,inf,0.0,1.0,16.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,2,9,3973,7.75,6,4,14,-504.0,16,-504.0,128.0,632.0,0.2025316455696202,520.0,0.5,-31.5,79.0,3,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,3,9,3973,8.75,6,4,12,32.0,2,32.0,32.0,0.0,inf,0.0,1.0,16.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,3,9,3973,8.75,6,4,12,-265.0,10,-265.0,80.0,345.0,0.2318840579710145,265.0,0.5,-26.5,69.0,3,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,4,8,3796,9.5,5,9,8,82.0,2,82.0,82.0,0.0,inf,0.0,1.0,41.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,4,8,3796,9.5,5,9,8,-130.0,10,-130.0,164.0,294.0,0.5578231292517006,253.0,0.4,-13.0,49.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,5,7,1771,9.25,5,9,4,82.0,2,82.0,82.0,0.0,inf,0.0,1.0,41.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,5,7,1771,9.25,5,9,4,-10.0,10,-10.0,164.0,174.0,0.942528735632184,133.0,0.4,-1.0,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,6,8,1352,9.25,4,11,2,83.0,3,83.0,102.0,19.0,5.368421052631579,19.0,0.6666666666666666,27.666666666666668,19.0,1,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,6,8,1352,9.25,4,11,2,33.0,13,33.0,204.0,171.0,1.1929824561403508,76.0,0.3076923076923077,2.5384615384615383,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,7,8,1352,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,7,8,1352,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,8,8,3965,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,8,8,3965,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,9,8,3965,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,9,8,3965,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,10,8,1352,9.25,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,10,8,1352,9.25,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,11,8,1379,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,11,8,1379,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,12,8,1352,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,12,8,1352,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,13,8,3987,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,13,8,3987,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,14,8,1352,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,14,8,1352,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,15,8,2093,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,15,8,2093,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,16,8,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,16,8,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,17,8,427,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,17,8,427,9.5,5,11,2,26.0,6,26.0,102.0,76.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,18,6,3965,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,18,6,3965,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,19,8,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,19,8,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,20,8,2326,9.5,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,20,8,2326,9.5,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,21,8,3965,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,21,8,3965,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,22,8,3965,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,22,8,3965,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,23,6,1373,9.5,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,23,6,1373,9.5,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.333333333333333,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,24,6,1487,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,24,6,1487,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,25,8,1406,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,25,8,1406,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,26,8,1315,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,26,8,1315,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,27,8,1373,9.75,5,11,5,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,27,8,1373,9.75,5,11,5,-51.0,9,-51.0,153.0,204.0,0.75,153.0,0.3333333333333333,-5.666666666666667,34.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,28,8,1373,9.5,5,11,5,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,28,8,1373,9.5,5,11,5,-51.0,9,-51.0,153.0,204.0,0.75,153.0,0.3333333333333333,-5.666666666666667,34.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,29,6,1352,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,29,6,1352,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,30,6,2174,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,30,6,2174,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,31,6,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,31,6,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,32,6,1352,9.25,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,32,6,1352,9.25,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,33,8,1352,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,33,8,1352,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,34,8,1386,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,34,8,1386,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,35,6,1352,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,35,6,1352,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,36,6,2174,9.5,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,36,6,2174,9.5,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.333333333333333,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,37,6,1386,9.0,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,37,6,1386,9.0,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.333333333333333,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,38,6,1352,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,38,6,1352,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,39,8,1215,9.5,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,39,8,1215,9.5,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,40,8,1473,9.25,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,40,8,1473,9.25,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,41,8,1460,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,41,8,1460,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,42,6,1386,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,42,6,1386,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,43,8,1386,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,43,8,1386,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,44,5,1239,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,44,5,1239,9.25,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,45,6,1293,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,45,6,1293,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,46,8,1396,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,46,8,1396,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,47,8,1460,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,47,8,1460,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,48,8,3885,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,48,8,3885,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,49,5,1386,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,49,5,1386,9.75,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,50,7,3647,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,50,7,3647,9.75,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.333333333333333,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,51,8,1239,9.0,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,51,8,1239,9.0,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,52,6,3885,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,52,6,3885,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,53,7,3885,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,53,7,3885,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,54,6,1473,9.5,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,54,6,1473,9.5,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,55,6,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,55,6,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,56,7,4000,9.75,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,56,7,4000,9.75,5,11,4,-21.0,9,-21.0,153.0,174.0,0.8793103448275862,123.0,0.3333333333333333,-2.333333333333333,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,57,8,1336,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,57,8,1336,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,58,7,1202,9.0,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,58,7,1202,9.0,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,59,8,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,59,8,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,60,5,1396,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,60,5,1396,9.75,5,11,3,-15.0,10,-15.0,153.0,168.0,0.9107142857142856,117.0,0.3,-1.5,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,61,7,1336,9.75,5,11,3,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,61,7,1336,9.75,5,11,3,9.0,9,9.0,153.0,144.0,1.0625,96.0,0.3333333333333333,1.0,24.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,62,8,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,62,8,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,63,5,1202,9.0,5,11,4,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,63,5,1202,9.0,5,11,4,-50.0,10,-50.0,153.0,203.0,0.7536945812807881,152.0,0.3,-5.0,29.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,64,7,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,64,7,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,65,7,3647,9.25,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,65,7,3647,9.25,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,66,7,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,66,7,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,67,5,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,67,5,3647,9.75,5,11,2,20.0,10,20.0,153.0,133.0,1.150375939849624,82.0,0.3,2.0,19.0,4,rolling,net_profit_fitness,1_day,rep_1
train,1,0,22406,22406,53560,68,8,3647,9.75,5,11,2,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1
test,1,0,22406,22406,53560,68,8,3647,9.75,5,11,2,39.0,9,39.0,153.0,114.0,1.3421052631578947,76.0,0.3333333333333333,4.333333333333333,19.0,4,rolling,net_profit_fitness,1_day,rep_1
